ym,sido,sigungu,lawd_cd,level,unsold
200708,인천,남동구,28200,시군구,6
200708,인천,부평구,28237,시군구,351
200708,인천,계양구,28245,시군구,3
200708,인천,서구,28260,시군구,123
200708,인천,강화군,28710,시군구,0
200708,인천,옹진군,28720,시군구,0
200708,광주,계,,시도,7433
200708,대전,계,,시도,1478
200708,울산,계,,시도,1564
200708,경기,계,,시도,4452
200708,경기,수원시,41111,시(구 합산),149
200708,경기,수원시,41113,시(구 합산),149
200708,경기,수원시,41115,시(구 합산),149
200708,경기,수원시,41117,시(구 합산),149
200708,경기,성남시,41131,시(구 합산),0
200708,경기,성남시,41133,시(구 합산),0
200708,경기,성남시,41135,시(구 합산),0
200708,경기,의정부시,41150,시군구,112
200708,경기,안양시,41171,시(구 합산),0
200708,경기,안양시,41173,시(구 합산),0
200708,경기,부천시,41192,시(구 합산),80
200708,경기,부천시,41194,시(구 합산),80
200708,경기,부천시,41196,시(구 합산),80
200708,경기,부천시,41190,시(구 합산),80
200708,경기,광명시,41210,시군구,0
200708,경기,평택시,41220,시군구,154
200708,경기,동두천시,41250,시군구,0
200708,경기,안산시,41271,시(구 합산),0
200708,경기,안산시,41273,시(구 합산),0
200708,경기,고양시,41281,시(구 합산),265
200708,경기,고양시,41285,시(구 합산),265
200708,경기,고양시,41287,시(구 합산),265
200708,경기,과천시,41290,시군구,0
200708,경기,구리시,41310,시군구,56
200708,경기,남양주시,41360,시군구,815
200708,경기,오산시,41370,시군구,0
200708,경기,시흥시,41390,시군구,8
200708,경기,군포시,41410,시군구,50
200708,경기,의왕시,41430,시군구,0
200708,경기,하남시,41450,시군구,0
200708,경기,용인시,41461,시(구 합산),0
200708,경기,용인시,41463,시(구 합산),0
200708,경기,용인시,41465,시(구 합산),0
200708,경기,파주시,41480,시군구,174
200708,경기,이천시,41500,시군구,455
200708,경기,안성시,41550,시군구,428
200708,경기,김포시,41570,시군구,174
200708,경기,양주시,41630,시군구,683
200708,경기,여주시,41670,시군구,16
200708,경기,화성시,41591,시(구 합산),251
200708,경기,화성시,41593,시(구 합산),251
200708,경기,화성시,41595,시(구 합산),251
200708,경기,화성시,41597,시(구 합산),251
200708,경기,화성시,41590,시(구 합산),251
200708,경기,광주시,41610,시군구,0
200708,경기,연천군,41800,시군구,301
200708,경기,포천시,41650,시군구,231
200708,경기,가평군,41820,시군구,50
200708,경기,양평군,41830,시군구,0
200708,강원,계,,시도,6625
200708,충북,계,,시도,4378
200708,충남,계,,시도,10930
200708,전북,계,,시도,5202
200708,전남,계,,시도,5150
200708,경북,계,,시도,8389
200708,경남,계,,시도,12576
200708,제주,계,,시도,172
200709,서울,계,,시도,724
200709,서울,종로구,11110,시군구,89
200709,서울,중구,11140,시군구,
200709,서울,용산구,11170,시군구,
200709,서울,성동구,11200,시군구,
200709,서울,광진구,11215,시군구,187
200709,서울,동대문구,11230,시군구,
200709,서울,중랑구,11260,시군구,
200709,서울,성북구,11290,시군구,404
200709,서울,강북구,11305,시군구,
200709,서울,도봉구,11320,시군구,
200709,서울,노원구,11350,시군구,
200709,서울,은평구,11380,시군구,
200709,서울,서대문구,11410,시군구,
200709,서울,마포구,11440,시군구,
200709,서울,양천구,11470,시군구,44
200709,서울,강서구,11500,시군구,
200709,서울,구로구,11530,시군구,
200709,서울,금천구,11545,시군구,
200709,서울,영등포구,11560,시군구,
200709,서울,동작구,11590,시군구,
200709,서울,관악구,11620,시군구,
200709,서울,서초구,11650,시군구,
200709,서울,강남구,11680,시군구,
200709,서울,송파구,11710,시군구,
200709,서울,강동구,11740,시군구,
200709,부산,계,,시도,10739
200709,대구,계,,시도,11944
200709,인천,계,,시도,507
200709,인천,중구,28110,시군구,0
200709,인천,동구,28140,시군구,0
200709,인천,미추홀구,28177,시군구,108
200709,인천,연수구,28185,시군구,0
200709,인천,남동구,28200,시군구,6
200709,인천,부평구,28237,시군구,267
200709,인천,계양구,28245,시군구,3
200709,인천,서구,28260,시군구,123
200709,인천,강화군,28710,시군구,0
200709,인천,옹진군,28720,시군구,
200709,광주,계,,시도,7294
200709,대전,계,,시도,2095
200709,울산,계,,시도,3240
200709,경기,계,,시도,7906
200709,경기,수원시,41111,시(구 합산),149
200709,경기,수원시,41113,시(구 합산),149
200709,경기,수원시,41115,시(구 합산),149
200709,경기,수원시,41117,시(구 합산),149
200709,경기,성남시,41131,시(구 합산),0
200709,경기,성남시,41133,시(구 합산),0
200709,경기,성남시,41135,시(구 합산),0
200709,경기,의정부시,41150,시군구,86
200709,경기,안양시,41171,시(구 합산),0
200709,경기,안양시,41173,시(구 합산),0
200709,경기,부천시,41192,시(구 합산),73
200709,경기,부천시,41194,시(구 합산),73
200709,경기,부천시,41196,시(구 합산),73
200709,경기,부천시,41190,시(구 합산),73
200709,경기,광명시,41210,시군구,0
200709,경기,평택시,41220,시군구,159
200709,경기,동두천시,41250,시군구,29
200709,경기,안산시,41271,시(구 합산),0
200709,경기,안산시,41273,시(구 합산),0
200709,경기,고양시,41281,시(구 합산),244
200709,경기,고양시,41285,시(구 합산),244
200709,경기,고양시,41287,시(구 합산),244
200709,경기,과천시,41290,시군구,0
200709,경기,구리시,41310,시군구,127
200709,경기,남양주시,41360,시군구,3397
200709,경기,오산시,41370,시군구,0
200709,경기,시흥시,41390,시군구,6
200709,경기,군포시,41410,시군구,88
200709,경기,의왕시,41430,시군구,0
200709,경기,하남시,41450,시군구,0
200709,경기,용인시,41461,시(구 합산),0
200709,경기,용인시,41463,시(구 합산),0
200709,경기,용인시,41465,시(구 합산),0
200709,경기,파주시,41480,시군구,157
200709,경기,이천시,41500,시군구,455
200709,경기,안성시,41550,시군구,736
200709,경기,김포시,41570,시군구,174
200709,경기,양주시,41630,시군구,1102
200709,경기,여주시,41670,시군구,
200709,경기,화성시,41591,시(구 합산),342
200709,경기,화성시,41593,시(구 합산),342
200709,경기,화성시,41595,시(구 합산),342
200709,경기,화성시,41597,시(구 합산),342
200709,경기,화성시,41590,시(구 합산),342
200709,경기,광주시,41610,시군구,
200709,경기,연천군,41800,시군구,301
200709,경기,포천시,41650,시군구,231
200709,경기,가평군,41820,시군구,50
200709,경기,양평군,41830,시군구,
200709,강원,계,,시도,6558
200709,충북,계,,시도,4167
200709,충남,계,,시도,10963
200709,전북,계,,시도,4903
200709,전남,계,,시도,5532
200709,경북,계,,시도,8683
200709,경남,계,,시도,12811
200709,제주,계,,시도,169
200710,서울,계,,시도,977
200710,서울,종로구,11110,시군구,89
200710,서울,중구,11140,시군구,
200710,서울,용산구,11170,시군구,
200710,서울,성동구,11200,시군구,
200710,서울,광진구,11215,시군구,187
200710,서울,동대문구,11230,시군구,
200710,서울,중랑구,11260,시군구,
200710,서울,성북구,11290,시군구,404
200710,서울,강북구,11305,시군구,
200710,서울,도봉구,11320,시군구,
200710,서울,노원구,11350,시군구,
200710,서울,은평구,11380,시군구,
200710,서울,서대문구,11410,시군구,
200710,서울,마포구,11440,시군구,
200710,서울,양천구,11470,시군구,297
200710,서울,강서구,11500,시군구,
200710,서울,구로구,11530,시군구,
200710,서울,금천구,11545,시군구,
200710,서울,영등포구,11560,시군구,
200710,서울,동작구,11590,시군구,
200710,서울,관악구,11620,시군구,
200710,서울,서초구,11650,시군구,
200710,서울,강남구,11680,시군구,
200710,서울,송파구,11710,시군구,
200710,서울,강동구,11740,시군구,
200710,부산,계,,시도,12012
200710,대구,계,,시도,11879
200710,인천,계,,시도,330
200710,인천,중구,28110,시군구,0
200710,인천,동구,28140,시군구,0
200710,인천,미추홀구,28177,시군구,68
200710,인천,연수구,28185,시군구,0
200710,인천,남동구,28200,시군구,6
200710,인천,부평구,28237,시군구,144
200710,인천,계양구,28245,시군구,3
200710,인천,서구,28260,시군구,109
200710,인천,강화군,28710,시군구,0
200710,인천,옹진군,28720,시군구,
200710,광주,계,,시도,7600
200710,대전,계,,시도,2088
200710,울산,계,,시도,3590
200710,경기,계,,시도,8573
200710,경기,수원시,41111,시(구 합산),729
200710,경기,수원시,41113,시(구 합산),729
200710,경기,수원시,41115,시(구 합산),729
200710,경기,수원시,41117,시(구 합산),729
200710,경기,성남시,41131,시(구 합산),0
200710,경기,성남시,41133,시(구 합산),0
200710,경기,성남시,41135,시(구 합산),0
200710,경기,의정부시,41150,시군구,75
200710,경기,안양시,41171,시(구 합산),0
200710,경기,안양시,41173,시(구 합산),0
200710,경기,부천시,41192,시(구 합산),175
200710,경기,부천시,41194,시(구 합산),175
200710,경기,부천시,41196,시(구 합산),175
200710,경기,부천시,41190,시(구 합산),175
200710,경기,광명시,41210,시군구,0
200710,경기,평택시,41220,시군구,327
200710,경기,동두천시,41250,시군구,13
200710,경기,안산시,41271,시(구 합산),0
200710,경기,안산시,41273,시(구 합산),0
200710,경기,고양시,41281,시(구 합산),612
200710,경기,고양시,41285,시(구 합산),612
200710,경기,고양시,41287,시(구 합산),612
200710,경기,과천시,41290,시군구,0
200710,경기,구리시,41310,시군구,126
200710,경기,남양주시,41360,시군구,2986
200710,경기,오산시,41370,시군구,0
200710,경기,시흥시,41390,시군구,6
200710,경기,군포시,41410,시군구,137
200710,경기,의왕시,41430,시군구,0
200710,경기,하남시,41450,시군구,0
200710,경기,용인시,41461,시(구 합산),0
200710,경기,용인시,41463,시(구 합산),0
200710,경기,용인시,41465,시(구 합산),0
200710,경기,파주시,41480,시군구,133
200710,경기,이천시,41500,시군구,455
200710,경기,안성시,41550,시군구,691
200710,경기,김포시,41570,시군구,174
200710,경기,양주시,41630,시군구,1166
200710,경기,여주시,41670,시군구,
200710,경기,화성시,41591,시(구 합산),186
200710,경기,화성시,41593,시(구 합산),186
200710,경기,화성시,41595,시(구 합산),186
200710,경기,화성시,41597,시(구 합산),186
200710,경기,화성시,41590,시(구 합산),186
200710,경기,광주시,41610,시군구,
200710,경기,연천군,41800,시군구,301
200710,경기,포천시,41650,시군구,231
200710,경기,가평군,41820,시군구,50
200710,경기,양평군,41830,시군구,
200710,강원,계,,시도,6673
200710,충북,계,,시도,4152
200710,충남,계,,시도,11332
200710,전북,계,,시도,4536
200710,전남,계,,시도,5641
200710,경북,계,,시도,8676
200710,경남,계,,시도,12694
200710,제주,계,,시도,134
200711,서울,계,,시도,1081
200711,서울,종로구,11110,시군구,81
200711,서울,중구,11140,시군구,133
200711,서울,용산구,11170,시군구,
200711,서울,성동구,11200,시군구,
200711,서울,광진구,11215,시군구,187
200711,서울,동대문구,11230,시군구,
200711,서울,중랑구,11260,시군구,
200711,서울,성북구,11290,시군구,404
200711,서울,강북구,11305,시군구,
200711,서울,도봉구,11320,시군구,
200711,서울,노원구,11350,시군구,
200711,서울,은평구,11380,시군구,
200711,서울,서대문구,11410,시군구,
200711,서울,마포구,11440,시군구,
200711,서울,양천구,11470,시군구,254
200711,서울,강서구,11500,시군구,
200711,서울,구로구,11530,시군구,
200711,서울,금천구,11545,시군구,
200711,서울,영등포구,11560,시군구,
200711,서울,동작구,11590,시군구,
200711,서울,관악구,11620,시군구,
200711,서울,서초구,11650,시군구,22
200711,서울,강남구,11680,시군구,
200711,서울,송파구,11710,시군구,
200711,서울,강동구,11740,시군구,
200711,부산,계,,시도,11213
200711,대구,계,,시도,12212
200711,인천,계,,시도,308
200711,인천,중구,28110,시군구,0
200711,인천,동구,28140,시군구,0
200711,인천,미추홀구,28177,시군구,52
200711,인천,연수구,28185,시군구,0
200711,인천,남동구,28200,시군구,6
200711,인천,부평구,28237,시군구,138
200711,인천,계양구,28245,시군구,3
200711,인천,서구,28260,시군구,109
200711,인천,강화군,28710,시군구,0
200711,인천,옹진군,28720,시군구,
200711,광주,계,,시도,7911
200711,대전,계,,시도,2017
200711,울산,계,,시도,3536
200711,경기,계,,시도,9453
200711,경기,수원시,41111,시(구 합산),823
200711,경기,수원시,41113,시(구 합산),823
200711,경기,수원시,41115,시(구 합산),823
200711,경기,수원시,41117,시(구 합산),823
200711,경기,성남시,41131,시(구 합산),0
200711,경기,성남시,41133,시(구 합산),0
200711,경기,성남시,41135,시(구 합산),0
200711,경기,의정부시,41150,시군구,106
200711,경기,안양시,41171,시(구 합산),0
200711,경기,안양시,41173,시(구 합산),0
200711,경기,부천시,41192,시(구 합산),77
200711,경기,부천시,41194,시(구 합산),77
200711,경기,부천시,41196,시(구 합산),77
200711,경기,부천시,41190,시(구 합산),77
200711,경기,광명시,41210,시군구,0
200711,경기,평택시,41220,시군구,248
200711,경기,동두천시,41250,시군구,0
200711,경기,안산시,41271,시(구 합산),0
200711,경기,안산시,41273,시(구 합산),0
200711,경기,고양시,41281,시(구 합산),575
200711,경기,고양시,41285,시(구 합산),575
