bnhhSe,cddcCode,cddcNm,changeDate,creatDate,edcSport,edcSportNm,fondDate,fondType,insttCode,insttNm,latitude,lnmadr,longitude,operSttus,rdnmadr,referenceDate,schoolId,schoolNm,schoolSe
본교,7150000,부산광역시교육청,2025-10-25,2013-11-29,7191000,부산광역시동래교육지원청,1968-03-01,공립,B554398,한국교육시설안전원,35.18405401,부산광역시 연제구 연산동 1300,129.0778742,운영,부산광역시 연제구 중앙대로1065번길 14,2026-03-20,B000002608,연제초등학교,초등학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9111000,경상남도거제교육지원청,1960-05-01,공립,B554398,한국교육시설안전원,34.82084244,경상남도 거제시 동부면 산양리 348,128.6079629,운영,경상남도 거제시 동부면 동부로 28-6,2026-03-20,B000011134,동부중학교,중학교
분교,9010000,경상남도교육청,2025-10-25,2013-11-29,9211000,경상남도거창교육지원청,1971-03-11,공립,B554398,한국교육시설안전원,35.81412414,경상남도 거창군 고제면 농산리 184,127.8735691,운영,경상남도 거창군 고제면 고제로 48,2026-03-20,B000011233,거창중학교고제분교장,중학교
본교,7801000,강원특별자치도교육청,2025-10-25,2013-11-29,7863000,강원특별자치도속초양양교육지원청,1922-05-10,공립,B554398,한국교육시설안전원,37.968083,강원특별자치도 양양군 현남면 인구리 27-2,128.7583979,운영,강원특별자치도 양양군 현남면 해송천로 10,2026-03-20,B000004997,인구초등학교,초등학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9141000,경상남도창녕교육지원청,1926-09-13,공립,B554398,한국교육시설안전원,35.57763144,경상남도 창녕군 고암면 중대리 284,128.5114792,운영,경상남도 창녕군 고암면 고암성산대로 6-5,2026-03-20,B000007815,고암초등학교,초등학교
본교,7150000,부산광역시교육청,2025-10-25,2013-11-29,7171000,부산광역시서부교육지원청,1989-03-01,사립,B554398,한국교육시설안전원,35.08366549,부산광역시 영도구 동삼동 226-118,129.0646045,운영,부산광역시 영도구 와치로 131,2026-03-20,B000012106,광명고등학교,고등학교
본교,7240000,대구광역시교육청,2025-10-25,2013-11-29,7261000,대구광역시서부교육지원청,1986-03-11,공립,B554398,한국교육시설안전원,35.86161552,대구광역시 서구 내당동 211-1,128.5599761,운영,대구광역시 서구 달구벌대로357길 22,2026-03-20,B000002808,대구두류초등학교,초등학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9091000,경상남도김해교육지원청,2015-03-01,공립,B554398,한국교육시설안전원,35.25044359,경상남도 김해시 구산동 396,128.8756694,운영,경상남도 김해시 가야로 311,2026-03-20,B000023177,구산고등학교,고등학교
본교,7380000,광주광역시교육청,2025-10-25,2013-11-29,7391000,광주광역시동부교육지원청,1988-05-21,공립,B554398,한국교육시설안전원,35.11876782,광주광역시 동구 용산동 180,126.9316526,운영,광주광역시 동구 화산로 334,2026-03-20,B000003204,광주용산초등학교,초등학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7061000,서울특별시중부교육지원청,1957-09-28,공립,B554398,한국교육시설안전원,37.57421553,서울특별시 종로구 무악동 46-82,126.9599722,운영,서울특별시 종로구 통일로12길 23,2026-03-20,B000002089,서울독립문초등학교,초등학교
본교,7430000,대전광역시교육청,2025-10-25,2013-11-29,7451000,대전광역시서부교육지원청,1984-03-02,사립,B554398,한국교육시설안전원,36.32773715,대전광역시 서구 도마동 420-3,127.369556,운영,대전광역시 서구 배재로197번길 20,2026-03-20,B000013537,서대전여자고등학교,고등학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9091000,경상남도김해교육지원청,1978-03-01,공립,B554398,한국교육시설안전원,35.23954528,경상남도 김해시 구산동 180,128.8759904,운영,경상남도 김해시 구지로 109,2026-03-20,B000011763,김해건설공업고등학교,고등학교
본교,7430000,대전광역시교육청,2025-10-25,2013-11-29,7451000,대전광역시서부교육지원청,2004-03-01,공립,B554398,한국교육시설안전원,36.37803212,대전광역시 유성구 지족동 857,127.3156568,운영,대전광역시 유성구 노은서로 202,2026-03-20,B000012380,대전지족고등학교,고등학교
본교,7310000,인천광역시교육청,2025-10-25,2013-11-29,7361000,인천광역시서부교육지원청,2023-03-01,공립,B554398,한국교육시설안전원,37.53130753,인천광역시 서구 가정동 603-17,126.6685189,운영,인천광역시 서구 염곡로 517,2026-03-20,B000026513,인천루원중학교,중학교
본교,9300000,세종특별자치시교육청,2025-10-25,2013-11-29,9300000,세종특별자치시교육청,2019-03-01,공립,B554398,한국교육시설안전원,36.49334119,세종특별자치시 다정동 956,127.2421135,운영,세종특별자치시 다정남로 15,2026-03-20,B000023142,다정고등학교,고등학교
본교,8750000,경상북도교육청,2025-10-25,2013-11-29,8771000,경상북도경주교육지원청,1963-03-02,공립,B554398,한국교육시설안전원,35.76040764,경상북도 경주시 외동읍 괘릉리 595,129.322567,운영,경상북도 경주시 외동읍 신계입실길 139-5,2026-03-20,B000006988,괘릉초등학교,초등학교
본교,7240000,대구광역시교육청,2025-10-25,2013-11-29,7261000,대구광역시서부교육지원청,1977-06-20,공립,B554398,한국교육시설안전원,35.86088038,대구광역시 서구 내당동 296,128.5527191,운영,대구광역시 서구 평리로54길 16,2026-03-20,B000002809,대구경운초등학교,초등학교
본교,8750000,경상북도교육청,2025-10-25,2013-11-29,8891000,경상북도영양교육지원청,1933-05-15,공립,B554398,한국교육시설안전원,36.59971644,경상북도 영양군 입암면 신구리 272,129.0873689,운영,경상북도 영양군 입암면 입암로 162,2026-03-20,B000007302,입암초등학교,초등학교
본교,7430000,대전광역시교육청,2025-10-25,2013-11-29,7451000,대전광역시서부교육지원청,1983-11-04,공립,B554398,한국교육시설안전원,36.3247386,대전광역시 서구 변동 54-1,127.3757901,운영,대전광역시 서구 도산로181번길 39,2026-03-20,B000009037,대전변동중학교,중학교
분교,7530000,경기도교육청,2025-10-25,2013-11-29,7761000,경기도안성교육지원청,2000-09-01,공립,B554398,한국교육시설안전원,37.00114677,경기도 안성시 금광면 사흥리 631-2,127.3578924,운영,경기도 안성시 금광면 사흥길 59,2026-03-20,B000004424,금광초등학교조령분교장,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7761000,경기도안성교육지원청,2002-03-01,공립,B554398,한국교육시설안전원,37.00628941,경기도 안성시 아양동 292-1,127.2653197,운영,경기도 안성시 내혜홀3길 29,2026-03-20,B000004390,내혜홀초등학교,초등학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9022000,경상남도창원교육지원청,2007-03-01,공립,B554398,한국교육시설안전원,35.18365416,경상남도 창원시 성산구 안민동 639-1,128.6933757,운영,경상남도 창원시 성산구 안민로160번길 11,2026-03-20,B000010997,안민중학교,중학교
본교,8490000,전라남도교육청,2025-10-25,2013-11-29,8531000,전라남도나주교육지원청,1967-03-08,공립,B554398,한국교육시설안전원,35.04269594,전라남도 나주시 청동 88-1,126.722411,운영,전라남도 나주시 함박산길 23-4,2026-03-20,B000011664,나주상업고등학교,고등학교
본교,7240000,대구광역시교육청,2025-10-25,2013-11-29,7251000,대구광역시동부교육지원청,1999-03-02,공립,B554398,한국교육시설안전원,35.8773574,대구광역시 동구 방촌동 1113-319,128.6723645,운영,대구광역시 동구 동촌로56길 82,2026-03-20,B000002752,대구용호초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7761000,경기도안성교육지원청,1939-03-24,공립,B554398,한국교육시설안전원,37.01331333,경기도 안성시 금산동 33-12,127.2704648,운영,경기도 안성시 금산길 43,2026-03-20,B000009526,안성중학교,중학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7130000,서울특별시강동송파교육지원청,1976-03-12,공립,B554398,한국교육시설안전원,37.51474166,서울특별시 송파구 잠실동 19-1,127.0816362,운영,서울특별시 송파구 올림픽로 95,2026-03-20,B000002131,서울잠일초등학교,초등학교
본교,7150000,부산광역시교육청,2025-10-25,2013-11-29,7171000,부산광역시서부교육지원청,1975-03-01,공립,B554398,한국교육시설안전원,35.07367396,부산광역시 영도구 동삼동 523-1,129.0649205,운영,부산광역시 영도구 함지로79번길 9,2026-03-20,B000008476,태종대중학교,중학교
본교,7150000,부산광역시교육청,2025-10-25,2013-11-29,7191000,부산광역시동래교육지원청,1965-01-27,사립,B554398,한국교육시설안전원,35.20226047,부산광역시 동래구 명장동 산12,129.1132938,운영,부산광역시 동래구 명장로99번길 25,2026-03-20,B000002570,혜화초등학교,초등학교
본교,7310000,인천광역시교육청,2025-10-25,2013-11-29,7341000,인천광역시동부교육지원청,2013-03-01,공립,B554398,한국교육시설안전원,37.40316747,인천광역시 연수구 송도동 15-4,126.6467361,운영,인천광역시 연수구 컨벤시아대로42번길 72,2026-03-20,B000025211,인천연송고등학교,고등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7591000,경기도광명교육지원청,1986-03-01,공립,B554398,한국교육시설안전원,37.48714374,경기도 광명시 철산동 59,126.8657712,운영,경기도 광명시 시청로 121,2026-03-20,B000009473,광명북중학교,중학교
본교,7801000,강원특별자치도교육청,2025-10-25,2013-11-29,7822000,강원특별자치도원주교육지원청,2008-03-01,공립,B554398,한국교육시설안전원,37.33734175,강원특별자치도 원주시 반곡동 1450-1,127.9730349,운영,강원특별자치도 원주시 동부순환로 247,2026-03-20,B000004866,반곡초등학교,초등학교
본교,7150000,부산광역시교육청,2025-10-25,2013-11-29,7211000,부산광역시해운대교육지원청,1969-10-10,공립,B554398,한국교육시설안전원,35.15729241,부산광역시 수영구 광안동 154-1,129.1176119,운영,부산광역시 수영구 광안로21번가길 57,2026-03-20,B000008626,한바다중학교,중학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7130000,서울특별시강동송파교육지원청,1996-11-08,공립,B554398,한국교육시설안전원,37.49656722,서울특별시 송파구 가락동 140-6,127.1292617,운영,서울특별시 송파구 오금로40길 37,2026-03-20,B000002138,서울가주초등학교,초등학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7051000,서울특별시북부교육지원청,1983-03-05,사립,B554398,한국교육시설안전원,37.65634868,서울특별시 도봉구 쌍문동 263,127.0268766,운영,서울특별시 도봉구 시루봉로 53,2026-03-20,B000013464,선덕고등학교,고등학교
본교,8750000,경상북도교육청,2025-10-25,2013-11-29,8781000,경상북도김천교육지원청,1964-05-01,공립,B554398,한국교육시설안전원,36.12348636,경상북도 김천시 율곡동 19,128.1744379,운영,경상북도 김천시 해오름1로 36,2026-03-20,B000023105,김천중앙고등학교,고등학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9022000,경상남도창원교육지원청,1995-09-01,공립,B554398,한국교육시설안전원,35.24457516,경상남도 창원시 마산회원구 내서읍 중리 1053,128.5069525,운영,경상남도 창원시 마산회원구 내서읍 광려천서로 21,2026-03-20,B000007532,상일초등학교,초등학교
본교,7801000,강원특별자치도교육청,2025-10-25,2013-11-29,7922000,강원특별자치도정선교육지원청,1946-07-16,공립,B554398,한국교육시설안전원,37.37821677,강원특별자치도 정선군 정선읍 봉양리 153-1,128.6609171,운영,강원특별자치도 정선군 정선읍 봉양4길 15,2026-03-20,B000009853,정선중학교,중학교
본교,7380000,광주광역시교육청,2025-10-25,2013-11-29,7401000,광주광역시서부교육지원청,1970-03-05,공립,B554398,한국교육시설안전원,35.13634616,광주광역시 남구 백운동 614-1,126.9042624,운영,광주광역시 남구 진다리로24번길 13,2026-03-20,B000008942,광주서광중학교,중학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7569000,경기도안양과천교육지원청,1976-03-02,사립,B554398,한국교육시설안전원,37.43264355,경기도 과천시 중앙동 11,126.9881073,운영,경기도 과천시 희망길 36,2026-03-20,B000012515,과천여자고등학교,고등학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9151000,경상남도양산교육지원청,2004-03-01,공립,B554398,한국교육시설안전원,35.38832306,경상남도 양산시 평산동 570-49,129.142633,운영,경상남도 양산시 신명로 108,2026-03-20,B000007834,신명초등학교,초등학교
본교,7310000,인천광역시교육청,2025-10-25,2013-11-29,7351000,인천광역시강화교육지원청,1906-07-10,공립,B554398,한국교육시설안전원,37.63846399,인천광역시 강화군 길상면 온수리 527-3,126.4904289,운영,인천광역시 강화군 길상면 삼랑성길 22,2026-03-20,B000003173,길상초등학교,초등학교
